Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
5889;Standard;0;Kartesisch;-1.700;9.400;-3.776;
5890;Standard;0;Kartesisch;-1.700;9.500;-3.791;
5891;Standard;0;Kartesisch;-1.700;9.600;-3.805;
5892;Standard;0;Kartesisch;-1.700;9.700;-3.819;
5893;Standard;0;Kartesisch;-1.700;9.800;-3.834;
5894;Standard;0;Kartesisch;-1.700;9.900;-3.848;
5895;Standard;0;Kartesisch;-1.700;10.000;-3.863;
5896;Standard;0;Kartesisch;-1.800;8.100;-3.614;
5897;Standard;0;Kartesisch;-1.800;8.200;-3.628;
5898;Standard;0;Kartesisch;-1.800;8.300;-3.641;
5899;Standard;0;Kartesisch;-1.800;8.400;-3.655;
5900;Standard;0;Kartesisch;-1.800;8.500;-3.669;
5901;Standard;0;Kartesisch;-1.800;8.600;-3.683;
5902;Standard;0;Kartesisch;-1.800;8.700;-3.696;
5903;Standard;0;Kartesisch;-1.800;8.800;-3.710;
5904;Standard;0;Kartesisch;-1.800;8.900;-3.724;
5905;Standard;0;Kartesisch;-1.800;9.000;-3.738;
5906;Standard;0;Kartesisch;-1.800;9.100;-3.751;
5907;Standard;0;Kartesisch;-1.800;9.200;-3.765;
5908;Standard;0;Kartesisch;-1.800;9.300;-3.779;
5909;Standard;0;Kartesisch;-1.800;9.400;-3.793;
5910;Standard;0;Kartesisch;-1.800;9.500;-3.806;
5911;Standard;0;Kartesisch;-1.800;9.600;-3.820;
5912;Standard;0;Kartesisch;-1.800;9.700;-3.834;
5913;Standard;0;Kartesisch;-1.800;9.800;-3.848;
5914;Standard;0;Kartesisch;-1.800;9.900;-3.861;
5915;Standard;0;Kartesisch;-1.800;10.000;-3.875;
5916;Standard;0;Kartesisch;-1.900;8.100;-3.638;
5917;Standard;0;Kartesisch;-1.900;8.200;-3.651;
5918;Standard;0;Kartesisch;-1.900;8.300;-3.664;
5919;Standard;0;Kartesisch;-1.900;8.400;-3.678;
5920;Standard;0;Kartesisch;-1.900;8.500;-3.691;
5921;Standard;0;Kartesisch;-1.900;8.600;-3.704;
5922;Standard;0;Kartesisch;-1.900;8.700;-3.717;
5923;Standard;0;Kartesisch;-1.900;8.800;-3.730;
5924;Standard;0;Kartesisch;-1.900;8.900;-3.743;
5925;Standard;0;Kartesisch;-1.900;9.000;-3.756;
5926;Standard;0;Kartesisch;-1.900;9.100;-3.769;
5927;Standard;0;Kartesisch;-1.900;9.200;-3.783;
5928;Standard;0;Kartesisch;-1.900;9.300;-3.796;
5929;Standard;0;Kartesisch;-1.900;9.400;-3.809;
5930;Standard;0;Kartesisch;-1.900;9.500;-3.822;
5931;Standard;0;Kartesisch;-1.900;9.600;-3.835;
5932;Standard;0;Kartesisch;-1.900;9.700;-3.848;
5933;Standard;0;Kartesisch;-1.900;9.800;-3.861;
5934;Standard;0;Kartesisch;-1.900;9.900;-3.874;
5935;Standard;0;Kartesisch;-1.900;10.000;-3.888;
5936;Standard;0;Kartesisch;-2.000;8.100;-3.663;
5937;Standard;0;Kartesisch;-2.000;8.200;-3.675;
5938;Standard;0;Kartesisch;-2.000;8.300;-3.688;
5939;Standard;0;Kartesisch;-2.000;8.400;-3.700;
5940;Standard;0;Kartesisch;-2.000;8.500;-3.713;
5941;Standard;0;Kartesisch;-2.000;8.600;-3.725;
5942;Standard;0;Kartesisch;-2.000;8.700;-3.738;
5943;Standard;0;Kartesisch;-2.000;8.800;-3.750;
5944;Standard;0;Kartesisch;-2.000;8.900;-3.763;
5945;Standard;0;Kartesisch;-2.000;9.000;-3.775;
5946;Standard;0;Kartesisch;-2.000;9.100;-3.788;
5947;Standard;0;Kartesisch;-2.000;9.200;-3.800;
5948;Standard;0;Kartesisch;-2.000;9.300;-3.813;
5949;Standard;0;Kartesisch;-2.000;9.400;-3.825;
5950;Standard;0;Kartesisch;-2.000;9.500;-3.838;
5951;Standard;0;Kartesisch;-2.000;9.600;-3.850;
5952;Standard;0;Kartesisch;-2.000;9.700;-3.863;
5953;Standard;0;Kartesisch;-2.000;9.800;-3.875;
5954;Standard;0;Kartesisch;-2.000;9.900;-3.888;
5955;Standard;0;Kartesisch;-2.000;10.000;-3.900;
5956;Standard;0;Kartesisch;8.200;7.600;-3.295;
5957;Standard;0;Kartesisch;8.200;7.500;-3.319;
5958;Standard;0;Kartesisch;8.200;7.400;-3.343;
5959;Standard;0;Kartesisch;8.200;7.300;-3.366;
5960;Standard;0;Kartesisch;8.200;7.200;-3.390;
5961;Standard;0;Kartesisch;-0.400;10.400;-3.790;
5962;Standard;0;Kartesisch;-0.400;10.800;-3.880;
5963;Standard;0;Kartesisch;-0.400;11.200;-3.970;
5964;Standard;0;Kartesisch;-0.400;11.600;-4.060;
5965;Standard;0;Kartesisch;-0.400;12.000;-4.150;
5966;Standard;0;Kartesisch;-0.800;10.400;-3.830;
5967;Standard;0;Kartesisch;-0.800;10.800;-3.910;
5968;Standard;0;Kartesisch;-0.800;11.200;-3.990;
5969;Standard;0;Kartesisch;-0.800;11.600;-4.070;
5970;Standard;0;Kartesisch;-0.800;12.000;-4.150;
5971;Standard;0;Kartesisch;-1.200;10.400;-3.870;
5972;Standard;0;Kartesisch;-1.200;10.800;-3.940;
5973;Standard;0;Kartesisch;-1.200;11.200;-4.010;
5974;Standard;0;Kartesisch;-1.200;11.600;-4.080;
5975;Standard;0;Kartesisch;-1.200;12.000;-4.150;
5976;Standard;0;Kartesisch;-1.600;10.400;-3.910;
5977;Standard;0;Kartesisch;-1.600;10.800;-3.970;
5978;Standard;0;Kartesisch;-1.600;11.200;-4.030;
5979;Standard;0;Kartesisch;-1.600;11.600;-4.090;
5980;Standard;0;Kartesisch;-1.600;12.000;-4.150;
5981;Standard;0;Kartesisch;-2.000;10.400;-3.950;
5982;Standard;0;Kartesisch;-2.000;10.800;-4.000;
5983;Standard;0;Kartesisch;-2.000;11.200;-4.050;
5984;Standard;0;Kartesisch;0.000;8.000;0.000;
5985;Standard;0;Kartesisch;-2.000;11.600;-4.100;
5986;Standard;0;Kartesisch;-2.000;12.000;-4.150;
5987;Standard;0;Kartesisch;-2.400;8.400;-3.790;
5988;Standard;0;Kartesisch;-2.400;8.800;-3.830;
5989;Standard;0;Kartesisch;-2.400;9.200;-3.870;
5990;Standard;0;Kartesisch;-2.400;9.600;-3.910;
5991;Standard;0;Kartesisch;-2.400;10.000;-3.950;
5992;Standard;0;Kartesisch;-2.400;10.400;-3.990;
5993;Standard;0;Kartesisch;-2.400;10.800;-4.030;
5994;Standard;0;Kartesisch;-2.400;11.200;-4.070;
5995;Standard;0;Kartesisch;-2.400;11.600;-4.110;
5996;Standard;0;Kartesisch;-2.400;12.000;-4.150;
5997;Standard;0;Kartesisch;-2.800;8.400;-3.880;
5998;Standard;0;Kartesisch;-2.800;8.800;-3.910;
5999;Standard;0;Kartesisch;-2.800;9.200;-3.940;
6000;Standard;0;Kartesisch;-2.800;9.600;-3.970;
6001;Standard;0;Kartesisch;-2.800;10.000;-4.000;
6002;Standard;0;Kartesisch;-2.800;10.400;-4.030;
6003;Standard;0;Kartesisch;-2.800;10.800;-4.060;
6004;Standard;0;Kartesisch;-2.800;11.200;-4.090;
6005;Standard;0;Kartesisch;-2.800;11.600;-4.120;
6006;Standard;0;Kartesisch;-2.800;12.000;-4.150;
6007;Standard;0;Kartesisch;-3.200;8.400;-3.970;
6008;Standard;0;Kartesisch;-3.200;8.800;-3.990;
6009;Standard;0;Kartesisch;-3.200;9.200;-4.010;
6010;Standard;0;Kartesisch;-3.200;9.600;-4.030;
6011;Standard;0;Kartesisch;-3.200;10.000;-4.050;
6012;Standard;0;Kartesisch;-3.200;10.400;-4.070;
6013;Standard;0;Kartesisch;-3.200;10.800;-4.090;
6014;Standard;0;Kartesisch;-3.200;11.200;-4.110;
6015;Standard;0;Kartesisch;-3.200;11.600;-4.130;
6016;Standard;0;Kartesisch;-3.200;12.000;-4.150;
6017;Standard;0;Kartesisch;-3.600;8.400;-4.060;
6018;Standard;0;Kartesisch;-3.600;8.800;-4.070;
6019;Standard;0;Kartesisch;-3.600;9.200;-4.080;
6020;Standard;0;Kartesisch;-3.600;9.600;-4.090;
6021;Standard;0;Kartesisch;-3.600;10.000;-4.100;
6022;Standard;0;Kartesisch;-3.600;10.400;-4.110;
6023;Standard;0;Kartesisch;-3.600;10.800;-4.120;
6024;Standard;0;Kartesisch;-3.600;11.200;-4.130;
6025;Standard;0;Kartesisch;-3.600;11.600;-4.140;
6026;Standard;0;Kartesisch;-3.600;12.000;-4.150;
6027;Standard;0;Kartesisch;-4.000;8.400;-4.150;
6028;Standard;0;Kartesisch;-4.000;8.800;-4.150;
6029;Standard;0;Kartesisch;-4.000;9.200;-4.150;
6030;Standard;0;Kartesisch;-4.000;9.600;-4.150;
6031;Standard;0;Kartesisch;-4.000;10.000;-4.150;
6032;Standard;0;Kartesisch;-4.000;10.400;-4.150;
6033;Standard;0;Kartesisch;-4.000;10.800;-4.150;
6034;Standard;0;Kartesisch;-4.000;11.200;-4.150;
6035;Standard;0;Kartesisch;-4.000;11.600;-4.150;
6036;Standard;0;Kartesisch;-4.000;12.000;-4.150;
6037;Standard;0;Kartesisch;8.200;7.100;-3.414;
6038;Standard;0;Kartesisch;8.200;7.000;-3.438;
6039;Standard;0;Kartesisch;8.200;6.900;-3.461;
6040;Standard;0;Kartesisch;8.200;6.800;-3.485;
6041;Standard;0;Kartesisch;8.200;6.700;-3.509;
6042;Standard;0;Kartesisch;8.200;6.600;-3.533;
6043;Standard;0;Kartesisch;8.200;6.500;-3.556;
6044;Standard;0;Kartesisch;8.200;6.400;-3.580;
6045;Standard;0;Kartesisch;8.200;6.300;-3.604;
6046;Standard;0;Kartesisch;8.200;6.200;-3.628;
6047;Standard;0;Kartesisch;8.200;6.100;-3.651;
6048;Standard;0;Kartesisch;8.200;6.000;-3.675;
6049;Standard;0;Kartesisch;8.300;8.000;-3.225;
6050;Standard;0;Kartesisch;8.300;7.900;-3.248;
6051;Standard;0;Kartesisch;8.300;7.800;-3.271;
6052;Standard;0;Kartesisch;8.300;7.700;-3.294;
6053;Standard;0;Kartesisch;8.300;7.600;-3.318;
6054;Standard;0;Kartesisch;8.300;7.500;-3.341;
6055;Standard;0;Kartesisch;8.300;7.400;-3.364;
6056;Standard;0;Kartesisch;8.300;7.300;-3.387;
6057;Standard;0;Kartesisch;8.300;7.200;-3.410;
6058;Standard;0;Kartesisch;8.300;7.100;-3.433;
6059;Standard;0;Kartesisch;8.300;7.000;-3.456;
6060;Standard;0;Kartesisch;8.300;6.900;-3.479;
6061;Standard;0;Kartesisch;8.300;6.800;-3.503;
6062;Standard;0;Kartesisch;8.300;6.700;-3.526;
6063;Standard;0;Kartesisch;8.300;6.600;-3.549;
6064;Standard;0;Kartesisch;8.300;6.500;-3.572;
6065;Standard;0;Kartesisch;8.300;6.400;-3.595;
6066;Standard;0;Kartesisch;8.300;6.300;-3.618;
6067;Standard;0;Kartesisch;8.300;6.200;-3.641;
6068;Standard;0;Kartesisch;8.300;6.100;-3.664;
6069;Standard;0;Kartesisch;8.300;6.000;-3.688;
6070;Standard;0;Kartesisch;8.400;8.000;-3.250;
6071;Standard;0;Kartesisch;8.400;7.900;-3.273;
6072;Standard;0;Kartesisch;8.400;7.800;-3.295;
6073;Standard;0;Kartesisch;8.400;7.700;-3.318;
6074;Standard;0;Kartesisch;8.400;7.600;-3.340;
6075;Standard;0;Kartesisch;8.400;7.500;-3.363;
6076;Standard;0;Kartesisch;8.400;7.400;-3.385;
6077;Standard;0;Kartesisch;8.400;7.300;-3.408;
6078;Standard;0;Kartesisch;8.400;7.200;-3.430;
6079;Standard;0;Kartesisch;8.400;7.100;-3.453;
6080;Standard;0;Kartesisch;8.400;7.000;-3.475;
6081;Standard;0;Kartesisch;8.400;6.900;-3.498;
6082;Standard;0;Kartesisch;8.400;6.800;-3.520;
6083;Standard;0;Kartesisch;8.400;6.700;-3.543;
6084;Standard;0;Kartesisch;8.400;6.600;-3.565;
6085;Standard;0;Kartesisch;8.400;6.500;-3.588;
6086;Standard;0;Kartesisch;8.400;6.400;-3.610;
6087;Standard;0;Kartesisch;8.400;6.300;-3.633;
6088;Standard;0;Kartesisch;8.400;6.200;-3.655;
6089;Standard;0;Kartesisch;8.400;6.100;-3.678;
6090;Standard;0;Kartesisch;8.400;6.000;-3.700;
6091;Standard;0;Kartesisch;8.500;8.000;-3.275;
6092;Standard;0;Kartesisch;8.500;7.900;-3.297;
6093;Standard;0;Kartesisch;8.500;7.800;-3.319;
6094;Standard;0;Kartesisch;8.500;7.700;-3.341;
6095;Standard;0;Kartesisch;8.500;7.600;-3.363;
6096;Standard;0;Kartesisch;8.500;7.500;-3.384;
6097;Standard;0;Kartesisch;8.500;7.400;-3.406;
6098;Standard;0;Kartesisch;8.500;7.300;-3.428;
6099;Standard;0;Kartesisch;8.500;7.200;-3.450;
6100;Standard;0;Kartesisch;8.500;7.100;-3.472;
6101;Standard;0;Kartesisch;8.500;7.000;-3.494;
6102;Standard;0;Kartesisch;8.500;6.900;-3.516;
6103;Standard;0;Kartesisch;8.500;6.800;-3.538;
6104;Standard;0;Kartesisch;8.500;6.700;-3.559;
6105;Standard;0;Kartesisch;8.500;6.600;-3.581;
6106;Standard;0;Kartesisch;8.500;6.500;-3.603;
6107;Standard;0;Kartesisch;8.500;6.400;-3.625;
6108;Standard;0;Kartesisch;8.500;6.300;-3.647;
6109;Standard;0;Kartesisch;8.500;6.200;-3.669;
6110;Standard;0;Kartesisch;8.500;6.100;-3.691;
6111;Standard;0;Kartesisch;8.500;6.000;-3.713;
6112;Standard;0;Kartesisch;8.600;8.000;-3.300;
6113;Standard;0;Kartesisch;8.600;7.900;-3.321;
6114;Standard;0;Kartesisch;8.600;7.800;-3.343;
6115;Standard;0;Kartesisch;8.600;7.700;-3.364;
6116;Standard;0;Kartesisch;8.600;7.600;-3.385;
6117;Standard;0;Kartesisch;8.600;7.500;-3.406;
6118;Standard;0;Kartesisch;8.600;7.400;-3.428;
6119;Standard;0;Kartesisch;8.600;7.300;-3.449;
6120;Standard;0;Kartesisch;8.600;7.200;-3.470;
6121;Standard;0;Kartesisch;8.600;7.100;-3.491;
6122;Standard;0;Kartesisch;8.600;7.000;-3.513;
6123;Standard;0;Kartesisch;8.600;6.900;-3.534;
6124;Standard;0;Kartesisch;8.600;6.800;-3.555;
6125;Standard;0;Kartesisch;8.600;6.700;-3.576;
6126;Standard;0;Kartesisch;8.600;6.600;-3.598;
6127;Standard;0;Kartesisch;8.600;6.500;-3.619;
6128;Standard;0;Kartesisch;8.600;6.400;-3.640;
6129;Standard;0;Kartesisch;8.600;6.300;-3.661;
6130;Standard;0;Kartesisch;8.600;6.200;-3.683;
6131;Standard;0;Kartesisch;8.600;6.100;-3.704;
6132;Standard;0;Kartesisch;8.600;6.000;-3.725;
6133;Standard;0;Kartesisch;8.700;8.000;-3.325;
6134;Standard;0;Kartesisch;8.700;7.900;-3.346;
6135;Standard;0;Kartesisch;8.700;7.800;-3.366;
6136;Standard;0;Kartesisch;8.700;7.700;-3.387;
6137;Standard;0;Kartesisch;8.700;7.600;-3.408;
6138;Standard;0;Kartesisch;8.700;7.500;-3.428;
6139;Standard;0;Kartesisch;8.700;7.400;-3.449;
6140;Standard;0;Kartesisch;8.700;7.300;-3.469;
6141;Standard;0;Kartesisch;8.700;7.200;-3.490;
6142;Standard;0;Kartesisch;8.700;7.100;-3.511;
6143;Standard;0;Kartesisch;8.700;7.000;-3.531;
6144;Standard;0;Kartesisch;8.700;6.900;-3.552;
6145;Standard;0;Kartesisch;8.700;6.800;-3.573;
6146;Standard;0;Kartesisch;8.700;6.700;-3.593;
6147;Standard;0;Kartesisch;8.700;6.600;-3.614;
6148;Standard;0;Kartesisch;8.700;6.500;-3.634;
6149;Standard;0;Kartesisch;8.700;6.400;-3.655;
6150;Standard;0;Kartesisch;8.700;6.300;-3.676;
6151;Standard;0;Kartesisch;8.700;6.200;-3.696;
6152;Standard;0;Kartesisch;8.700;6.100;-3.717;
6153;Standard;0;Kartesisch;8.700;6.000;-3.738;
6154;Standard;0;Kartesisch;8.800;8.000;-3.350;
6155;Standard;0;Kartesisch;8.800;7.900;-3.370;
6156;Standard;0;Kartesisch;8.800;7.800;-3.390;
6157;Standard;0;Kartesisch;8.800;7.700;-3.410;
6158;Standard;0;Kartesisch;8.800;7.600;-3.430;
6159;Standard;0;Kartesisch;8.800;7.500;-3.450;
6160;Standard;0;Kartesisch;8.800;7.400;-3.470;
6161;Standard;0;Kartesisch;8.800;7.300;-3.490;
6162;Standard;0;Kartesisch;8.800;7.200;-3.510;
6163;Standard;0;Kartesisch;8.800;7.100;-3.530;
6164;Standard;0;Kartesisch;8.800;7.000;-3.550;
6165;Standard;0;Kartesisch;8.800;6.900;-3.570;
6166;Standard;0;Kartesisch;8.800;6.800;-3.590;
6167;Standard;0;Kartesisch;8.800;6.700;-3.610;
6168;Standard;0;Kartesisch;8.800;6.600;-3.630;
6169;Standard;0;Kartesisch;8.800;6.500;-3.650;
6170;Standard;0;Kartesisch;8.800;6.400;-3.670;
6171;Standard;0;Kartesisch;8.800;6.300;-3.690;
6172;Standard;0;Kartesisch;8.800;6.200;-3.710;
6173;Standard;0;Kartesisch;8.800;6.100;-3.730;
6174;Standard;0;Kartesisch;8.800;6.000;-3.750;
6175;Standard;0;Kartesisch;8.900;8.000;-3.375;
6176;Standard;0;Kartesisch;8.900;7.900;-3.394;
6177;Standard;0;Kartesisch;8.900;7.800;-3.414;
6178;Standard;0;Kartesisch;8.900;7.700;-3.433;
6179;Standard;0;Kartesisch;8.900;7.600;-3.453;
6180;Standard;0;Kartesisch;8.900;7.500;-3.472;
6181;Standard;0;Kartesisch;8.900;7.400;-3.491;
6182;Standard;0;Kartesisch;8.900;7.300;-3.511;
6183;Standard;0;Kartesisch;8.900;7.200;-3.530;
6184;Standard;0;Kartesisch;8.900;7.100;-3.549;
6185;Standard;0;Kartesisch;8.900;7.000;-3.569;
6186;Standard;0;Kartesisch;8.900;6.900;-3.588;
6187;Standard;0;Kartesisch;8.900;6.800;-3.608;
6188;Standard;0;Kartesisch;8.900;6.700;-3.627;
6189;Standard;0;Kartesisch;8.900;6.600;-3.646;
6190;Standard;0;Kartesisch;8.900;6.500;-3.666;
6191;Standard;0;Kartesisch;8.900;6.400;-3.685;
6192;Standard;0;Kartesisch;8.900;6.300;-3.704;
6193;Standard;0;Kartesisch;8.900;6.200;-3.724;
6194;Standard;0;Kartesisch;8.900;6.100;-3.743;
6195;Standard;0;Kartesisch;8.900;6.000;-3.763;
6196;Standard;0;Kartesisch;9.000;8.000;-3.400;
6197;Standard;0;Kartesisch;9.000;7.900;-3.419;
6198;Standard;0;Kartesisch;9.000;7.800;-3.438;
6199;Standard;0;Kartesisch;9.000;7.700;-3.456;
6200;Standard;0;Kartesisch;9.000;7.600;-3.475;
6201;Standard;0;Kartesisch;9.000;7.500;-3.494;
6202;Standard;0;Kartesisch;9.000;7.400;-3.513;
6203;Standard;0;Kartesisch;9.000;7.300;-3.531;
6204;Standard;0;Kartesisch;9.000;7.200;-3.550;
6205;Standard;0;Kartesisch;9.000;7.100;-3.569;
6206;Standard;0;Kartesisch;9.000;7.000;-3.588;
6207;Standard;0;Kartesisch;9.000;6.900;-3.606;
6208;Standard;0;Kartesisch;9.000;6.800;-3.625;
6209;Standard;0;Kartesisch;9.000;6.700;-3.644;
6210;Standard;0;Kartesisch;9.000;6.600;-3.663;
6211;Standard;0;Kartesisch;9.000;6.500;-3.681;
6212;Standard;0;Kartesisch;9.000;6.400;-3.700;
6213;Standard;0;Kartesisch;9.000;6.300;-3.719;
6214;Standard;0;Kartesisch;9.000;6.200;-3.738;
6215;Standard;0;Kartesisch;9.000;6.100;-3.756;
6216;Standard;0;Kartesisch;9.000;6.000;-3.775;
6217;Standard;0;Kartesisch;9.100;8.000;-3.425;
6218;Standard;0;Kartesisch;9.100;7.900;-3.443;
6219;Standard;0;Kartesisch;9.100;7.800;-3.461;
6220;Standard;0;Kartesisch;9.100;7.700;-3.479;
6221;Standard;0;Kartesisch;9.100;7.600;-3.498;
6222;Standard;0;Kartesisch;9.100;7.500;-3.516;
6223;Standard;0;Kartesisch;9.100;7.400;-3.534;
6224;Standard;0;Kartesisch;9.100;7.300;-3.552;
6225;Standard;0;Kartesisch;9.100;7.200;-3.570;
6226;Standard;0;Kartesisch;9.100;7.100;-3.588;
6227;Standard;0;Kartesisch;9.100;7.000;-3.606;
6228;Standard;0;Kartesisch;9.100;6.900;-3.624;
6229;Standard;0;Kartesisch;9.100;6.800;-3.643;
6230;Standard;0;Kartesisch;9.100;6.700;-3.661;
6231;Standard;0;Kartesisch;9.100;6.600;-3.679;
6232;Standard;0;Kartesisch;9.100;6.500;-3.697;
6233;Standard;0;Kartesisch;9.100;6.400;-3.715;
6234;Standard;0;Kartesisch;9.100;6.300;-3.733;
6235;Standard;0;Kartesisch;9.100;6.200;-3.751;
6236;Standard;0;Kartesisch;9.100;6.100;-3.769;
6237;Standard;0;Kartesisch;9.100;6.000;-3.788;
6238;Standard;0;Kartesisch;9.200;8.000;-3.450;
6239;Standard;0;Kartesisch;9.200;7.900;-3.468;
6240;Standard;0;Kartesisch;9.200;7.800;-3.485;
6241;Standard;0;Kartesisch;9.200;7.700;-3.503;
6242;Standard;0;Kartesisch;9.200;7.600;-3.520;
6243;Standard;0;Kartesisch;9.200;7.500;-3.538;
6244;Standard;0;Kartesisch;9.200;7.400;-3.555;
6245;Standard;0;Kartesisch;9.200;7.300;-3.573;
6246;Standard;0;Kartesisch;9.200;7.200;-3.590;
6247;Standard;0;Kartesisch;9.200;7.100;-3.608;
6248;Standard;0;Kartesisch;9.200;7.000;-3.625;
6249;Standard;0;Kartesisch;9.200;6.900;-3.643;
6250;Standard;0;Kartesisch;9.200;6.800;-3.660;
6251;Standard;0;Kartesisch;9.200;6.700;-3.678;
6252;Standard;0;Kartesisch;9.200;6.600;-3.695;
6253;Standard;0;Kartesisch;9.200;6.500;-3.713;
6254;Standard;0;Kartesisch;9.200;6.400;-3.730;
6255;Standard;0;Kartesisch;9.200;6.300;-3.748;
6256;Standard;0;Kartesisch;9.200;6.200;-3.765;
6257;Standard;0;Kartesisch;9.200;6.100;-3.783;
6258;Standard;0;Kartesisch;9.200;6.000;-3.800;
6259;Standard;0;Kartesisch;9.300;8.000;-3.475;
6260;Standard;0;Kartesisch;9.300;7.900;-3.492;
6261;Standard;0;Kartesisch;9.300;7.800;-3.509;
6262;Standard;0;Kartesisch;9.300;7.700;-3.526;
6263;Standard;0;Kartesisch;9.300;7.600;-3.543;
6264;Standard;0;Kartesisch;9.300;7.500;-3.559;
6265;Standard;0;Kartesisch;9.300;7.400;-3.576;
6266;Standard;0;Kartesisch;9.300;7.300;-3.593;
6267;Standard;0;Kartesisch;9.300;7.200;-3.610;
6268;Standard;0;Kartesisch;9.300;7.100;-3.627;
6269;Standard;0;Kartesisch;9.300;7.000;-3.644;
6270;Standard;0;Kartesisch;9.300;6.900;-3.661;
6271;Standard;0;Kartesisch;9.300;6.800;-3.678;
6272;Standard;0;Kartesisch;9.300;6.700;-3.694;
6273;Standard;0;Kartesisch;9.300;6.600;-3.711;
6274;Standard;0;Kartesisch;9.300;6.500;-3.728;
6275;Standard;0;Kartesisch;9.300;6.400;-3.745;
6276;Standard;0;Kartesisch;9.300;6.300;-3.762;
6277;Standard;0;Kartesisch;9.300;6.200;-3.779;
6278;Standard;0;Kartesisch;9.300;6.100;-3.796;
6279;Standard;0;Kartesisch;9.300;6.000;-3.813;
6280;Standard;0;Kartesisch;9.400;8.000;-3.500;
6281;Standard;0;Kartesisch;9.400;7.900;-3.516;
6282;Standard;0;Kartesisch;9.400;7.800;-3.533;
6283;Standard;0;Kartesisch;9.400;7.700;-3.549;
6284;Standard;0;Kartesisch;9.400;7.600;-3.565;
6285;Standard;0;Kartesisch;9.400;7.500;-3.581;
6286;Standard;0;Kartesisch;9.400;7.400;-3.598;
6287;Standard;0;Kartesisch;9.400;7.300;-3.614;
6288;Standard;0;Kartesisch;9.400;7.200;-3.630;
6289;Standard;0;Kartesisch;9.400;7.100;-3.646;
6290;Standard;0;Kartesisch;9.400;7.000;-3.663;
6291;Standard;0;Kartesisch;9.400;6.900;-3.679;
6292;Standard;0;Kartesisch;9.400;6.800;-3.695;
6293;Standard;0;Kartesisch;9.400;6.700;-3.711;
6294;Standard;0;Kartesisch;9.400;6.600;-3.728;
6295;Standard;0;Kartesisch;9.400;6.500;-3.744;
6296;Standard;0;Kartesisch;9.400;6.400;-3.760;
6297;Standard;0;Kartesisch;9.400;6.300;-3.776;
6298;Standard;0;Kartesisch;9.400;6.200;-3.793;
6299;Standard;0;Kartesisch;9.400;6.100;-3.809;
6300;Standard;0;Kartesisch;9.400;6.000;-3.825;
6301;Standard;0;Kartesisch;9.500;8.000;-3.525;
6302;Standard;0;Kartesisch;9.500;7.900;-3.541;
6303;Standard;0;Kartesisch;9.500;7.800;-3.556;
6304;Standard;0;Kartesisch;9.500;7.700;-3.572;
6305;Standard;0;Kartesisch;9.500;7.600;-3.588;
6306;Standard;0;Kartesisch;9.500;7.500;-3.603;
6307;Standard;0;Kartesisch;9.500;7.400;-3.619;
6308;Standard;0;Kartesisch;9.500;7.300;-3.634;
6309;Standard;0;Kartesisch;9.500;7.200;-3.650;
6310;Standard;0;Kartesisch;9.500;7.100;-3.666;
6311;Standard;0;Kartesisch;9.500;7.000;-3.681;
6312;Standard;0;Kartesisch;9.500;6.900;-3.697;
6313;Standard;0;Kartesisch;9.500;6.800;-3.713;
6314;Standard;0;Kartesisch;9.500;6.700;-3.728;
6315;Standard;0;Kartesisch;9.500;6.600;-3.744;
6316;Standard;0;Kartesisch;9.500;6.500;-3.759;
6317;Standard;0;Kartesisch;9.500;6.400;-3.775;
6318;Standard;0;Kartesisch;9.500;6.300;-3.791;
6319;Standard;0;Kartesisch;9.500;6.200;-3.806;
6320;Standard;0;Kartesisch;9.500;6.100;-3.822;
6321;Standard;0;Kartesisch;9.500;6.000;-3.838;
6322;Standard;0;Kartesisch;9.600;8.000;-3.550;
6323;Standard;0;Kartesisch;9.600;7.900;-3.565;
6324;Standard;0;Kartesisch;9.600;7.800;-3.580;
6325;Standard;0;Kartesisch;9.600;7.700;-3.595;
6326;Standard;0;Kartesisch;9.600;7.600;-3.610;
6327;Standard;0;Kartesisch;9.600;7.500;-3.625;
6328;Standard;0;Kartesisch;9.600;7.400;-3.640;
6329;Standard;0;Kartesisch;9.600;7.300;-3.655;
6330;Standard;0;Kartesisch;9.600;7.200;-3.670;
6331;Standard;0;Kartesisch;9.600;7.100;-3.685;
6332;Standard;0;Kartesisch;9.600;7.000;-3.700;
6333;Standard;0;Kartesisch;9.600;6.900;-3.715;
6334;Standard;0;Kartesisch;9.600;6.800;-3.730;
6335;Standard;0;Kartesisch;9.600;6.700;-3.745;
6336;Standard;0;Kartesisch;9.600;6.600;-3.760;
6337;Standard;0;Kartesisch;9.600;6.500;-3.775;
6338;Standard;0;Kartesisch;9.600;6.400;-3.790;
6339;Standard;0;Kartesisch;9.600;6.300;-3.805;
6340;Standard;0;Kartesisch;9.600;6.200;-3.820;
6341;Standard;0;Kartesisch;9.600;6.100;-3.835;
6342;Standard;0;Kartesisch;9.600;6.000;-3.850;
6343;Standard;0;Kartesisch;9.700;8.000;-3.575;
6344;Standard;0;Kartesisch;9.700;7.900;-3.589;
6345;Standard;0;Kartesisch;9.700;7.800;-3.604;
6346;Standard;0;Kartesisch;9.700;7.700;-3.618;
6347;Standard;0;Kartesisch;9.700;7.600;-3.633;
