node_number;x[m];y[m];z[m]
559.0;1.25;-1.75;-0.434996337812
560.0;1.25;-1.5;-0.391190944576
561.0;1.25;-1.25;-0.347396417469
562.0;1.25;-1.0;-0.30354672618
563.0;1.25;-0.75;-0.260550518128
564.0;1.25;-0.5;-0.221936312571
565.0;1.25;-0.25;-0.188079290838
566.0;1.25;0.0;-0.15893035189
567.0;1.25;0.25;-0.188079290838
568.0;1.25;0.5;-0.221936312571
569.0;1.25;0.75;-0.260550518128
570.0;1.25;1.0;-0.30354672618
571.0;1.25;1.25;-0.347396417469
572.0;1.25;1.5;-0.391190944576
573.0;1.25;1.75;-0.434996337812
574.0;1.25;2.0;-0.478800127344
575.0;1.25;2.25;-0.522604374172
576.0;1.25;2.5;-0.566408514928
577.0;1.25;2.75;-0.610212936101
578.0;1.25;3.0;-0.654017813709
579.0;1.25;3.25;-0.697817291041
580.0;1.25;3.5;-0.74162544016
581.0;1.5;-3.5;-0.741625372494
582.0;1.5;-3.25;-0.70268498969
583.0;1.5;-3.0;-0.663751955494
584.0;1.5;-2.75;-0.624814340087
585.0;1.5;-2.5;-0.58587710063
586.0;1.5;-2.25;-0.546940079792
587.0;1.5;-2.0;-0.508002993616
588.0;1.5;-1.75;-0.469065865731
589.0;1.5;-1.5;-0.430128868294
590.0;1.5;-1.25;-0.391190948794
591.0;1.5;-1.0;-0.352261932062
592.0;1.5;-0.75;-0.313316191894
593.0;1.5;-0.5;-0.275167125057
594.0;1.5;-0.25;-0.241382067913
595.0;1.5;0.0;-0.212429688424
596.0;1.5;0.25;-0.241382067913
597.0;1.5;0.5;-0.275167125057
598.0;1.5;0.75;-0.313316191894
599.0;1.5;1.0;-0.352261932062
600.0;1.5;1.25;-0.391190948794
601.0;1.5;1.5;-0.430128868294
602.0;1.5;1.75;-0.469065865731
603.0;1.5;2.0;-0.508002993616
604.0;1.5;2.25;-0.546940079792
605.0;1.5;2.5;-0.58587710063
606.0;1.5;2.75;-0.624814340087
607.0;1.5;3.0;-0.663751955494
608.0;1.5;3.25;-0.70268498969
609.0;1.5;3.5;-0.741625372494
610.0;1.75;-3.5;-0.741625296939
611.0;1.75;-3.25;-0.707552753694
612.0;1.75;-3.0;-0.673486133686
613.0;1.75;-2.75;-0.639415709159
614.0;1.75;-2.5;-0.605345660799
615.0;1.75;-2.25;-0.571275769017
616.0;1.75;-2.0;-0.537205811918
617.0;1.75;-1.75;-0.503135884635
618.0;1.75;-1.5;-0.469065862535
619.0;1.75;-1.25;-0.434996338961
620.0;1.75;-1.0;-0.400923774884
621.0;1.75;-0.75;-0.366863681741
622.0;1.75;-0.5;-0.332742769261
623.0;1.75;-0.25;-0.299529951816
624.0;1.75;0.0;-0.270599396548
625.0;1.75;0.25;-0.299529951816
626.0;1.75;0.5;-0.332742769261
627.0;1.75;0.75;-0.366863681741
628.0;1.75;1.0;-0.400923774884
629.0;1.75;1.25;-0.434996338961
630.0;1.75;1.5;-0.469065862535
631.0;1.75;1.75;-0.503135884635
632.0;1.75;2.0;-0.537205811918
633.0;1.75;2.25;-0.571275769017
634.0;1.75;2.5;-0.605345660799
635.0;1.75;2.75;-0.639415709159
636.0;1.75;3.0;-0.673486133686
637.0;1.75;3.25;-0.707552753694
638.0;1.75;3.5;-0.741625296939
639.0;2.0;-3.5;-0.741625440006
640.0;2.0;-3.25;-0.712420351757
641.0;2.0;-3.0;-0.683220320275
642.0;2.0;-2.75;-0.654017120544
643.0;2.0;-2.5;-0.624814213864
644.0;2.0;-2.25;-0.595611445476
645.0;2.0;-2.0;-0.566408626493
646.0;2.0;-1.75;-0.537205815867
647.0;2.0;-1.5;-0.508002994314
648.0;2.0;-1.25;-0.478800131806
649.0;2.0;-1.0;-0.449597897519
650.0;2.0;-0.75;-0.420393827254
651.0;2.0;-0.5;-0.391197788856
652.0;2.0;-0.25;-0.361976856516
653.0;2.0;0.0;-0.333544736943
654.0;2.0;0.25;-0.361976856516
655.0;2.0;0.5;-0.391197788856
656.0;2.0;0.75;-0.420393827254
657.0;2.0;1.0;-0.449597897519
658.0;2.0;1.25;-0.478800131806
